STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDMV,WSF2,WSF5
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-06,,2095,530,15,9,,,0,0,0,30,7,71,,,2.37,95,,70,0,,,10.94,,,82.7,87.7,77.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-07,,2663,567,20,10,,,0,0,0,31,13,74,,,1.19,90,,0,0,,,3.73,,,83.3,88.8,77.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-08,,3277,614,12,9,,,0,0,0,31,22,73,,,2.75,92,,0,0,,,11.02,,,84.8,89.9,79.8,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-09,,3843,566,14,11,,,0,0,0,30,14,75,,,2.49,95,,0,0,,,8.74,,,83.9,89.3,78.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-10,,4333,490,18,10,,,0,0,0,31,2,54,,,1.51,90,,1,1,,,5.73,,,80.8,86.1,75.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-11,,4522,189,5,2,,,0,0,0,30,0,54,,,1.06,84,,2,0,,,1.84,,,71.3,79.3,63.3,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2012-12,,4787,265,7,0,,,0,0,0,30,0,46,,,0.08,86,,22,20,,,0.26,,,72.9,79.9,65.9,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-01,,276,276,7,2,,,0,0,0,31,0,55,,,0.37,83,,24,1,,,0.83,,,73.9,79.9,67.9,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-02,,484,208,5,3,,,0,0,0,27,0,44,,,0.95,85,,47,23,,,2.26,,,71.6,79.2,64,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-03,,619,134,4,3,,,0,0,0,27,0,44,,,1.39,87,,99,52,,,1.86,,,67.7,76,59.3,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-04,,1022,403,11,8,,,0,0,0,30,0,61,,,1.75,87,,99,0,,,5.17,,,78.4,83.2,73.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-05,,1462,440,14,11,,,0,0,0,31,0,62,,,1.84,89,,99,0,,,7.03,,,79.2,85,73.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-06,,2017,555,16,10,,,0,0,0,30,2,74,,,1.55,90,,99,0,,,6.31,,,83.5,88.1,79,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-07,,2586,568,22,13,,,0,0,0,31,4,74,,,3.68,93,,0,0,,,10.72,,,83.3,88.1,78.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-08,,3188,603,13,8,,,0,0,0,31,20,74,,,1.98,91,,0,0,,,5.97,,,84.4,89.4,79.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-09,,3750,562,22,10,,,0,0,0,30,17,74,,,1.01,93,,0,0,,,3.85,,,83.7,89.1,78.3,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-10,,4284,534,7,7,,,0,0,0,31,5,73,,,3.88,91,,0,0,,,6.97,,,82.2,87.5,77,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-11,,4674,389,13,8,,,0,0,0,30,0,53,,,1.43,88,,0,0,,,5.54,,,78,83.3,72.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2013-12,,5033,359,11,5,,,0,0,0,31,0,59,,,0.84,85,,0,0,,,2.13,,,76.6,81.7,71.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-01,,168,168,15,6,,,0,0,0,26,0,39,,,1.26,85,,70,70,,,3.91,,,68.2,76.3,60.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-02,,449,280,8,3,,,0,0,0,28,0,50,,,0.58,86,,79,9,,,1.19,,,74.7,81.9,67.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-03,,699,251,7,5,,,0,0,0,31,0,54,,,0.63,87,,82,2,,,1.88,,,73,80.9,65.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-04,,1094,394,7,3,,,0,0,0,30,0,63,,,1.49,88,,82,0,,,1.87,,,78.2,83.9,72.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-05,,1587,493,7,3,,,0,0,0,31,1,63,,,3.47,90,,82,0,,,4.31,,,80.9,86.3,75.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-06,,2091,504,,,,,0,0,0,30,4,69,,,,91,,82,0,,,6.26,,,81.8,88,75.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-07,,2716,625,15,10,,,0,0,0,31,27,74,,,2.74,94,,0,0,,,8.5,,,85.2,91.1,79.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-08,,3364,648,10,7,,,0,0,0,31,29,76,,,1.06,94,,0,0,,,3.17,,,85.9,91.7,80.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-09,,3928,565,14,8,,,0,0,0,30,13,74,,,1.54,92,,0,0,,,5.3,,,83.8,89.2,78.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-10,,4413,484,12,10,,,0,0,0,31,6,64,,,3.04,92,,0,0,,,9.67,,,80.6,86.7,74.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-11,,4663,250,7,2,,,0,0,0,30,0,52,,,2.01,87,,6,6,,,2.66,,,73.2,81.1,65.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2014-12,,4891,228,4,2,,,0,0,0,30,0,44,,,1.55,85,,25,19,,,2.21,,,71.7,79.3,64.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-01,,207,207,5,2,,,0,0,0,30,0,51,,,1.4,85,,35,10,,,2.03,,,71.3,78.6,64.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-02,,327,120,4,4,,,0,0,0,24,0,42,,,0.4,83,,83,47,,,1.32,,,67.6,75.6,59.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-03,,682,356,4,3,,,0,0,0,31,0,58,,,0.33,89,,83,0,,,0.77,,,76.5,83.2,69.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-04,,1159,476,7,4,,,0,0,0,30,2,61,,,1.88,96,,83,0,,,4.74,,,80.9,86.1,75.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-05,,1657,498,8,3,,,0,0,0,31,0,68,,,0.71,89,,83,0,,,1.55,,,81.1,86.1,76.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-06,,2237,580,9,4,,,0,0,0,30,13,73,,,0.41,93,,83,0,,,1.28,,,84.3,89,79.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-07,,2874,637,12,6,,,0,0,0,31,30,75,,,1.29,96,,0,0,,,4.4,,,85.5,91.4,79.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-08,,3507,633,11,7,,,0,0,0,31,27,74,,,1.23,93,,0,0,,,4.88,,,85.4,91.2,79.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-09,,4095,588,19,14,,,0,0,0,30,23,75,,,2.99,94,,0,0,,,10.75,,,84.6,90.5,78.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-10,,4623,528,11,3,,,0,0,0,31,6,71,,,1.73,93,,0,0,,,3.82,,,82,87.5,76.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-11,,5101,478,14,11,,,0,0,0,30,0,68,,,3.3,89,,0,0,,,7,,,80.9,85.3,76.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2015-12,,5541,440,11,8,,,0,0,0,31,0,68,,,4.74,86,,0,0,,,11.76,,,79.2,82.8,75.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-01,,137,137,16,12,,,0,0,0,25,0,46,,,1.65,86,,36,36,,,6.97,,,68.3,74.8,61.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-02,,270,134,9,6,,,0,0,0,24,0,47,,,1.92,81,,75,39,,,3.91,,,68.3,74.5,62,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-03,,583,313,3,1,,,0,0,0,30,0,58,,,0.11,85,,77,2,,,0.17,,,75,80.5,69.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-04,,964,380,5,2,,,0,0,0,30,0,66,,,0.84,89,,77,0,,,1.02,,,77.7,82.7,72.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-05,,1423,459,11,9,,,0,0,0,31,0,64,,,2.32,88,,77,0,,,7.47,,,79.8,85.4,74.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-06,,1987,564,13,9,,,0,0,0,30,12,72,,,1.93,93,,77,0,,,6.74,,,83.8,89.2,78.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-07,,2618,631,13,9,,,0,0,0,31,27,75,,,0.54,92,,0,0,,,2.28,,,85.4,90.7,80.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-08,,3212,593,23,14,,,0,0,0,31,22,75,,,2.22,92,,0,0,,,9.48,,,84.1,89.9,78.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-09,,3779,568,11,7,,,0,0,0,30,21,73,,,0.75,92,,0,0,,,2.19,,,83.9,89.5,78.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-10,,4275,496,16,11,,,0,0,0,31,4,67,,,0.78,93,,0,0,,,5.03,,,81,85.9,76.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-11,,4593,317,9,2,,,0,0,0,30,0,61,,,0.34,84,,0,0,,,0.72,,,75.6,81,70.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2016-12,,4954,362,11,7,,,0,0,0,31,0,57,,,1.44,85,,1,1,,,4.92,,,76.6,81.4,71.8,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-01,,234,234,11,3,,,0,0,0,30,0,50,,,0.33,86,,23,22,,,1.02,,,71.9,79.1,64.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-02,,503,269,1,1,,,0,0,0,28,0,55,,,1.03,87,,23,0,,,1.03,,,74.6,81.6,67.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-03,,788,284,8,4,,,0,0,0,31,0,53,,,1.2,87,,26,3,,,2.62,,,74.1,81,67.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-04,,1201,413,6,4,,,0,0,0,30,1,61,,,0.76,90,,26,0,,,1.43,,,78.8,84.2,73.4,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-05,,1732,531,6,3,,,0,0,0,31,9,63,,,0.63,93,,26,0,,,1.25,,,82.1,88.1,76.2,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-06,,2308,576,20,12,,,0,0,0,30,13,72,,,2.24,91,,26,0,,,10.9,,,84.2,88.9,79.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-07,,2975,667,10,9,,,0,0,0,31,28,74,,,1.38,95,,0,0,,,3.48,,,86.5,91.5,81.6,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-08,,3622,646,14,9,,,0,0,0,31,25,74,,,1.54,93,,0,0,,,7.11,,,85.9,91.2,80.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-09,,4222,600,9,5,,,0,0,0,30,25,76,,,0.61,94,,0,0,,,8.65,,,85,90.9,79.1,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-10,,4748,526,17,9,,,0,0,0,31,11,55,,,3.2,92,,1,1,,,9.01,,,81.9,87.2,76.7,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-11,,5123,375,13,8,,,0,0,0,30,0,62,,,1.8,86,,1,0,,,4.2,,,77.5,83.5,71.5,,,,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2017-12,,5385,263,2,1,,,0,0,0,28,0,42,,,1,86,,36,35,,,1.01,,,72.3,80,64.7,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-01,,,,2,0,,0,,,,,,,,0,0.04,,,,,,,0.06,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-02,,,,2,1,,0,,,,,,,,0,0.39,,,,,,,0.4,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-04,,,,4,3,,0,,,,,,,,0,0.58,,,,,,,1.31,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-05,,,,16,13,,,,,,,,,,,1.93,,,,,,,7.41,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-08,,,,8,5,,,,,,,,,,,1,,,,,,,1.98,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-09,,,,16,15,,,,,,,,,,,2.24,,,,,,,9.44,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-10,,,,9,4,,,,,,,,,,,0.62,,,,,,,1.59,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-11,,,,4,3,,0,,,,,,,,0,3.41,,,,,,,3.87,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2009-12,,,,7,6,,,,,,,,,,,1.44,,,,,,,3.4,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-01,,,,7,6,,,,,,,,,,,0.46,,,,,,,1.6,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-02,,,,11,6,,,,,,,,,,,7.58,,,,,,,9.91,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-03,,,,8,6,,,,,,,,,,,2.14,,,,,,,4.03,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-05,,,,9,5,,,,,,,,,,,0.89,,,,,,,3.15,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-06,,,,11,9,,,,,,,,,,,1.98,,,,,,,4.54,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-07,,,,13,8,,,,,,,,,,,1.95,,,,,,,5.98,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-08,,,,18,11,,,,,,,,,,,1.35,,,,,,,7.01,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-09,,,,19,17,,,,,,,,,,,2.69,,,,,,,15.04,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-10,,,,7,3,,,,,,,,,,,0.72,,,,,,,1.3,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-11,,,,7,4,,,,,,,,,,,1.95,,,,,,,3.66,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2010-12,,,,4,3,,0,,,,,,,,0,1.28,,,,,,,1.56,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-01,,,,6,4,,,,,,,,,,,0.57,,,,,,,1.38,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-02,,,,2,0,,0,,,,,,,,0,0.08,,,,,,,0.12,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-04,,,,5,3,,,,,,,,,,,0.54,,,,,,,1.08,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-07,,,,14,10,,,,,,,,,,,1.06,,,,,,,5.43,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-08,,,,22,15,,,,,,,,,,,1.21,,,,,,,9.49,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-09,,,,15,10,,,,,,,,,,,3.95,,,,,,,9.55,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-10,,,,10,8,,,,,,,,,,,3.45,,,,,,,11.29,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-11,,,,9,5,,,,,,,,,,,0.57,,,,,,,1.94,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2011-12,,,,5,4,,,,,,,,,,,1.9,,,,,,,2.65,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-01,,,,1,0,,0,,,,,,,,0,0.08,,,,,,,0.08,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-04,,,,10,8,,,,,,,,,,,3.86,,,,,,,8.42,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-05,,,,15,13,,,,,,,,,,,0.95,,,,,,,7.37,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-07,,,,11,8,,,,,,,,,,,1.28,,,,,,,4.37,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-08,,,,13,10,,,,,,,,,,,4.34,,,,,,,10.72,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2012-09,,,,18,13,,,,,,,,,,,1.6,,,,,,,8.35,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2013-02,,,,2,2,,0,,,,,,,,0,1.11,,,,,,,1.67,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2013-03,,,,3,1,,,,,,,,,,,0.12,,,,,,,0.2,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2013-10,,,,6,3,,,,,,,,,,,2.23,,,,,,,3.19,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2013-11,,,,11,7,,,,,,,,,,,2.55,,,,,,,6.82,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2013-12,,,,6,5,,,,,,,,,,,0.95,,,,,,,2.13,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-01,,,,7,6,,,,,,,,,,,1.32,,,,,,,3.23,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-02,,,,4,3,,0,,,,,,,,0,1.87,,,,,,,2.63,,0,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-08,,,,16,12,,,,,,,,,,,1.85,,,,,,,6.8,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-09,,,,18,12,,,,,,,,,,,1.13,,,,,,,6.58,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-10,,,,8,2,,,,,,,,,,,0.26,,,,,,,0.71,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-11,,,,9,4,,,,,,,,,,,1.13,,,,,,,2.44,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2014-12,,,,7,5,,,,,,,,,,,0.69,,,,,,,1.48,,,,,,,,,,,
US1FLBW0004,"PEMBROKE PINES 1.0 ENE, FL US",26.0145,-80.3255,4.9,2015-01,,,,8,3,,,,,,,,,,,0.47,,,,,,,1.44,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-04,,,,7,4,,,,,,,,,,,0.97,,,,,,,1.91,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-06,,,,21,15,,,,,,,,,,,2.07,,,,,,,12.39,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-07,,,,25,18,,,,,,,,,,,2.47,,,,,,,15.21,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-08,,,,15,12,,,,,,,,,,,1.89,,,,,,,5.77,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-09,,,,23,13,,,,,,,,,,,1.12,,,,,,,5.96,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-10,,,,11,5,,,,,,,,,,,0.23,,,,,,,0.99,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2014-12,,,,6,3,,,,,,,,,,,0.45,,,,,,,1.23,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-01,,,,9,5,,,,,,,,,,,0.92,,,,,,,1.96,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-02,,,,6,3,,,,,,,,,,,1.1,,,,,,,1.89,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-04,,,,10,7,,,,,,,,,,,2.51,,,,,,,6.54,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-06,,,,9,5,,,,,,,,,,,1.56,,,,,,,2.44,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-07,,,,12,8,,,,,,,,,,,0.78,,,,,,,3.72,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-08,,,,21,15,,,,,,,,,,,5.27,,,,,,,10.59,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-09,,,,17,13,,,,,,,,,,,3.12,,,,,,,6.94,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-11,,,,14,5,,,,,,,,,,,2.04,,,,,,,3.34,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2015-12,,,,16,9,,,,,,,,,,,2.27,,,,,,,9.19,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-01,,,,19,11,,,,,,,,,,,0.94,,,,,,,5.75,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-02,,,,8,7,,,,,,,,,,,1.88,,,,,,,3.56,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-03,,,,7,6,,,,,,,,,,,3.42,,,,,,,5.38,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-04,,,,5,1,,,,,,,,,,,0.41,,,,,,,0.57,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-05,,,,10,7,,,,,,,,,,,2.21,,,,,,,4.25,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-06,,,,16,10,,,,,,,,,,,1.7,,,,,,,6.54,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-07,,,,15,9,,,,,,,,,,,1.56,,,,,,,5.03,,,,,,,,,,,
US1FLBW0048,"COOPER CITY 1.3 WSW, FL US",26.0346,-80.307,1.8,2016-08,,,,22,14,,,,,,,,,,,1.71,,,,,,,9.95,,,,,,,,,,,
